applicationtype-Win32Application,executionstatus-CouldNotCreateProcess,executionstatus-CouldNotInstallHook,executionstatus-OK,executionstatus-WindowsLoaderError,first_call-load_image,num_accept_socket,num_add_netjob,num_bind_socket,num_change_service_config,num_check_for_debugger,num_com_create_instance,num_com_createole_object,num_com_get_class_object,num_connect,num_connect_socket,num_control_service,num_copy_file,num_create_directory,num_create_file,num_create_interface,num_create_key,num_create_mailslot,num_create_mutex,num_create_namedpipe,num_create_open_file,num_create_process_as_user,num_create_process_nt,num_create_service,num_create_socket,num_create_thread,num_create_thread_remote,num_create_window,num_delete_file,num_delete_key,num_delete_service,num_delete_share,num_delete_value,num_destroy_window,num_download_file,num_download_file_to_cache,num_dump_line,num_enum_handles,num_enum_items,num_enum_keys,num_enum_modules,num_enum_processes,num_enum_services,num_enum_share,num_enum_subtypes,num_enum_types,num_enum_values,num_enum_window,num_exit_windows,num_find_file,num_find_window,num_get_computer_name,num_get_file_attributes,num_get_host_by_addr,num_get_system_directory,num_get_system_time,num_get_userinfo,num_get_username,num_get_windows_directory,num_impersonate_user,num_kill_process,num_listen_socket,num_load_dll,num_load_driver,num_load_image,num_logon_as_user,num_message,num_move_file,num_open_file,num_open_key,num_open_mutex,num_open_process,num_open_scmanager,num_open_service,num_open_url,num_process,num_read_section,num_read_value,num_recv_socket,num_remove_directory,num_revert_to_self,num_send_socket,num_set_file_attributes,num_set_file_time,num_set_system_time,num_set_thread_context,num_set_value,num_set_windows_hook,num_show_window,num_sleep,num_start_service,num_system_calls,num_thread,num_trimmed_bytes,num_unload_driver,num_vm_allocate,num_vm_mapviewofsection,num_vm_protect,num_vm_read,num_vm_write,num_write_value,startreason-AnalysisTarget,startreason-BHOInstalled,startreason-CreateProcess,startreason-DCOMService,startreason-InjectedCode,startreason-SCM,startreason-SvcHost,terminationreason-KilledByWindowsLoader,terminationreason-NormalTermination,terminationreason-Timeout,terminationreason-Unknown,username-Administrator,username-LOKALER DIENST,username-NETZWERKDIENST,username-SYSTEM,y
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,4,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,642,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,37,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,7,0,11,0,6,0,106,0,0,0,0,0,0,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,1,0,1239,0,21,5,0,0,33,0,17,0,556,0,18,0,0,0,147,234,0,0,12,7,0,19,0,5,0,0,0,0,19,4,0,0,31,3,1,46,0,3490,18,0,0,0,0,0,0,0,0,1,0,35,0,0,1,0,0,34,3,0,36,0,0,1,12
1,0,0,5,0,1,0,0,5,0,2,34,0,3,1,5,0,0,3,13,0,1,0,16,0,7,0,0,0,12,8,0,30,1,0,0,0,0,42,0,0,280,0,0,26,0,0,0,1,0,0,12,54,0,1140,4,7,6006,0,36,1,0,2,0,2,1,0,127,0,2,0,0,0,44,6340,3,4,2,1,1,2,0,46,13,0,0,5,1,0,0,0,7,16,3,5927,0,20884,4,13,0,0,0,104,0,0,0,1,0,2,1,0,1,0,0,2,3,0,3,0,0,2,5
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,644,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,2,0,9,0,0,0,1,0,1,0,26,0,1,0,0,0,0,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
1,0,0,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,1,0,56,0,2,0,0,0,4,12,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,256,3,0,0,8,0,121,0,5,0,1,0,1,1,0,1,0,0,2,2,0,2,0,0,2,10
1,0,0,3,0,1,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,828,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,12,2,0,4,0,0,1,0,105,0,2,0,52,0,12,43,2,0,0,0,0,1,0,0,42,0,0,10,0,0,0,0,0,4,0,2,0,1308,3,50,0,8,0,15,0,5,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,10
1,0,0,6,0,1,0,0,2,0,1,0,0,0,0,2,0,0,6,3,0,0,0,7,0,5,0,0,0,4,1,0,1,3,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1,2,0,17,0,6,14,0,8,0,0,0,0,3,2,0,67,0,2,0,0,2,21,27,1,0,2,1,0,3,0,0,3,1,0,8,2,2,0,0,0,2,0,1,0,403,4,6,0,0,0,24,0,0,0,1,0,3,1,0,1,0,0,3,3,0,4,0,0,2,12
1,0,0,37,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,7,0,11,0,6,0,106,0,0,0,0,0,0,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,1,0,1233,0,21,5,0,0,33,0,17,0,556,0,18,0,0,0,147,234,0,0,7,7,0,18,0,5,0,0,0,0,19,4,0,0,31,3,1,42,0,3474,18,0,0,0,0,0,0,0,0,1,0,35,0,0,1,0,0,34,3,0,36,0,0,1,12
1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,2,0,1,0,0,0,0,2,0,0,28,0,1,0,0,0,3,6,1,19,1,0,0,2,0,0,2,0,0,5,0,0,0,0,2,0,0,1,0,291,1,0,0,2,18,89,0,76,0,1,0,0,0,1,1,0,0,0,3,0,1,0,0,2,13
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,635,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,93,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,630,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,6,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,7,0,7,0,0,0,1,5,1,0,33,0,1,0,0,0,15,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,641,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,716,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,12,2,0,4,0,0,1,0,108,0,2,0,47,0,12,43,0,0,0,0,0,1,0,0,33,0,0,12,0,0,0,0,0,4,0,2,0,1186,3,43,0,8,0,25,0,5,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,10
1,0,0,13,0,1,0,0,6,0,4,3,0,0,0,6,0,3,84,8,0,6,0,34,0,44,0,0,0,11,12,6,6,653,1,0,0,6,0,0,0,1029,0,0,5,0,2,0,0,0,0,2,9,0,26,6,10,11,0,40,2,0,11,1,6,6,0,223,0,6,0,0,1,106,689,3,2,2,0,6,6,0,0,60,69,2,6,1,0,0,0,59,8,0,5,0,4468,12,60,0,24,0,317,0,15,0,1,0,10,1,0,1,0,0,9,4,0,11,0,0,2,10
1,0,0,5,0,1,0,0,0,0,2,34,0,3,0,0,0,0,3,12,0,1,0,16,0,6,0,0,0,3,7,0,30,1,0,0,0,0,42,0,0,0,0,0,26,0,0,0,1,0,0,12,54,0,1075,4,7,4730,0,36,1,0,2,0,2,1,0,127,0,2,0,0,0,44,5063,3,4,2,1,0,2,0,46,0,0,0,0,1,0,0,0,7,16,3,4653,0,16654,4,0,0,0,0,104,0,0,0,1,0,2,1,0,1,0,0,2,3,0,3,0,0,2,5
1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,2,0,0,1,0,51,0,1,0,0,0,2,499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1168,2,0,0,8,0,35,0,5,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,639,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,1,0,55,0,2,0,0,0,4,12,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,254,3,0,0,8,0,121,0,5,0,1,0,1,1,0,1,0,0,2,2,0,2,0,0,2,10
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,5,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,635,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,643,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,636,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,641,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,48,0,2,0,46,0,1,0,0,0,0,0,0,1,0,0,35,0,0,10,0,0,0,0,0,0,0,3,0,937,5,43,0,0,0,12,0,0,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,639,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,638,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,630,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,8,0,1,0,0,1,0,3,116,0,8,0,1,0,0,1,10,0,2,0,23,0,14,0,0,0,5,13,0,29,0,4,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,0,5,17,0,2,9,2,16,0,27,2,0,3,1,0,1,0,216,0,4,2,0,0,51,844,3,5,0,0,0,2,0,7,0,0,0,0,0,0,0,0,23,22,1,14,0,2355,8,0,0,0,0,113,0,0,0,1,0,4,1,0,1,1,0,3,5,0,5,0,0,3,2
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,0,1,0,0,0,0,0,1,0,21,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,5,0,1,0,0,0,0,2,34,0,3,0,0,0,0,3,12,0,1,0,16,0,6,0,0,0,3,7,0,30,1,0,0,0,0,42,0,0,0,0,0,26,0,0,0,1,0,0,12,54,0,999,4,7,2755,0,36,1,0,2,0,2,1,0,127,0,2,0,0,0,44,3087,3,4,2,1,0,2,0,46,0,0,0,0,1,0,0,0,7,16,3,2677,0,10651,4,0,0,0,0,104,0,0,0,1,0,2,1,0,1,0,0,2,3,0,3,0,0,2,5
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,7,0,0,0,1,0,1,0,32,0,1,0,0,0,2,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,1,0,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,7,0,11,0,0,0,1,0,1,0,26,0,1,0,0,0,5,22,0,0,0,0,0,1,0,0,0,2,0,0,4,2,0,0,1,2,2,0,0,156,1,0,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,3,0,12,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,8,0,0,0,0,0,0,0,26,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,2,0,9,0,0,0,1,0,1,0,25,0,1,0,0,0,0,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,18,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,3,0,1,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,16,0,15,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,820,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,14,2,0,5,0,0,1,0,60,0,1,0,54,0,12,43,0,0,0,0,0,2,0,0,44,0,0,10,0,0,0,0,0,4,0,3,0,1262,4,48,0,8,0,15,0,5,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,10
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,636,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,9,0,1,0,0,4,0,3,505,0,529,0,4,0,0,9,167,0,4,0,26,0,13,0,0,0,6,24,0,39,4,4,0,0,1,44,1,0,988,0,0,1066,0,0,0,0,0,0,8,56,0,31,15,18,186,0,67,137,0,4,16,7,2,0,902,0,5,0,0,3,175,4286,7,6,6,4,0,3,0,7,68,1,0,9,4,1,0,0,38,12,4,56,0,13495,22,61,0,0,0,122,0,0,0,1,1,5,1,0,1,0,0,5,4,0,7,0,0,2,8
1,0,0,3,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,3,0,7,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,644,2,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,0,9,0,0,0,0,0,1,0,26,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
1,0,0,4,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,2,7,0,5,2,0,0,0,0,3,4,0,295,0,0,0,0,0,0,0,0,0,1,4,0,6,1,6,12,0,13,3,0,0,2,3,1,0,64,0,2,0,75,0,76,46,1,0,2,1,0,3,0,2,14,0,0,11,0,0,0,1,0,3,1,5,0,840,6,17,0,0,0,74,0,0,0,1,0,3,0,0,1,0,1,0,4,0,4,0,0,1,8
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,6,0,13,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,639,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,4,0,6,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,630,3,0,0,0,0,36,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,1,8
