Id,User,ISBN,Rating
87166,11720,0671887475,2
50459,1872,042516859X,3
84043,8368,0440221595,5
213555,7719,0385314337,5
262780,3237,0671019287,4
60599,10699,0836135474,4
268599,15,037302553X,3
148474,82,0515099511,5
62045,5442,0553573705,3
703,8,0380013207,3
146974,284,0399149325,3
96505,799,052342101X,3
146537,3112,0316666343,5
129957,829,0590939432,3
221338,1464,0886771528,4
265282,1190,0786701250,3
87908,5731,0312201656,5
131707,240,0316168688,4
34844,2973,0140014845,1
164356,453,0385720467,5
236771,9961,0060512822,4
105197,840,0345392825,4
203011,13,0684815354,3
49345,2495,0553452797,4
116895,4636,0767905202,4
145765,68,0393034631,5
198753,6365,0688026338,4
169557,9828,0743219597,5
47662,8779,044022165X,4
930,778,0892817100,5
92815,927,0809039214,3
220882,1361,0449215237,5
49754,904,0505522799,4
162799,6444,0064407667,3
75971,8617,0553278398,5
293251,2502,0060256575,5
172641,3238,0811214044,3
43375,1203,0756401356,5
284128,197,0380705192,4
154283,2493,0394568354,5
28360,1228,1400047579,5
299748,1727,0060277491,1
217549,1910,0966877284,3
28950,4035,0340767960,4
168581,3924,0307203204,5
118436,7832,0571081789,4
95932,1053,3525335423,4
282383,7934,0312243022,5
94760,447,067976402X,5
123150,614,0425049442,4
255773,634,037307607X,5
33908,3799,0743444299,5
113268,2427,0064405176,4
254618,837,0394800133,5
200613,1256,0060083948,3
243019,8097,1841950947,5
57808,292,0373053851,5
301472,5999,0312925883,4
255946,3133,0486295060,5
227885,75,0786247665,4
117021,7824,1931201080,3
89069,155,0517688336,5
256453,2522,0380804697,3
189516,1683,0394548108,5
162391,3954,0312140908,3
41641,453,0060164719,4
26954,1279,0761517065,5
256333,1287,0671024094,5
155725,904,0373825013,4
195383,8527,0156027321,5
126749,4741,0451188462,5
59445,8668,0385335830,4
186482,283,0345443284,4
194015,197,0060179635,4
57524,3105,0425176118,2
272025,3339,0140067477,4
146954,2238,0786817070,4
201736,11739,0517593653,4
171220,8361,0449202704,3
118016,1155,0345411471,4
278609,289,0821769359,5
1352,1087,0743412621,4
4152,2664,0440418798,3
117935,495,0679450378,5
107119,12346,0743211189,4
110701,8,0380977966,3
143448,575,015600710X,5
88798,10126,0813334640,3
65125,698,0713634804,5
213469,2117,0441001971,5
57805,5234,0451199537,5
232946,8381,067976402X,4
13460,4231,1587880431,4
65387,851,0446609323,5
236388,3423,0448419874,3
235864,2258,0201883988,5
667,583,0553279912,3
51254,9866,1557832277,5
66537,4847,044096895X,4
163233,1829,0439136350,3
102700,1823,1853270717,4
87785,12027,0451200101,4
213930,6543,0451452011,5
127613,7354,0789402017,4
74693,2453,0446673587,5
231758,1746,0671010204,4
126276,10676,1583340971,5
228539,2995,3453215338,4
32370,948,0312244266,4
181324,778,0771040695,5
84521,3355,2723420922,5
192697,208,0523403879,2
92495,2637,1400031354,5
149243,2437,0743454529,5
55339,327,0373441584,5
292672,100,0399149392,3
216097,553,0451457897,3
113160,616,0804111758,4
264808,6186,0064407667,3
47174,782,0892814063,5
152057,12032,0394555392,4
201117,1902,0441004997,4
30608,791,0440215625,4
124822,82,1878448900,5
43903,10014,0297836463,3
63314,4650,1560252758,4
183999,1679,0451208641,5
82051,1221,0440211727,3
53002,582,0425168298,4
256210,7063,0349101787,4
101083,943,1551668246,3
173907,1265,0786851473,5
63497,7376,0743444043,1
112423,3706,0679723110,5
32181,1308,0440236673,4
139919,6831,0684801671,4
202734,1205,1551668394,2
111299,392,0743247612,4
96374,5866,0671244248,5
224587,10168,1843530902,4
137886,1309,1591823919,4
177805,1683,0688140637,4
26819,8239,042511984X,3
127260,4497,0446608955,5
56940,130,0671676334,3
281532,756,0913072028,5
209189,1413,0933377363,3
64906,3477,0446394114,3
283577,11232,0553802461,5
3871,2528,0553110845,5
38887,1193,0345423615,4
129819,4688,093825636X,3
89675,11177,0312195168,3
236344,6764,0934323135,4
96211,3330,0871350971,4
222232,1869,0306806460,5
41127,1071,0671867113,3
12625,4626,2266121235,5
67926,6472,0375413634,5
219189,10739,0515131229,5
113614,3597,0786889535,3
22835,4804,0064407683,5
36186,6982,0764551264,3
45553,1000,3442136644,4
93586,2806,0553493299,4
46705,82,0679751521,5
301567,6032,0590482297,3
288010,11011,0440236819,3
201476,3266,0842329129,5
226844,4917,0786010835,3
180898,1563,051512219X,3
258230,2226,0375726349,4
220158,12037,0226424197,4
113882,5827,0679419462,4
147488,106,0553207202,3
40121,3663,0440221315,4
43819,1593,0312305060,5
213927,73,0875421229,5
67706,28,0205273823,4
282969,6013,3203843064,5
196163,6092,0451190149,4
101152,1736,0345363310,3
168636,12115,0897331109,3
85718,6832,0440235634,4
285418,2350,0394800893,5
75609,884,0679827684,4
35569,1452,0060976497,3
260056,4207,1572971290,3
115881,1440,0226051471,4
224851,3795,0380812967,4
226841,1824,0142003727,3
171484,454,0553571591,4
26147,7380,0582527465,5
19394,1135,0898706297,5
290539,8715,0752848259,3
79053,1200,0679723110,3
155901,107,0723244049,5
228163,1265,0809494507,5
99266,3080,0028610105,5
38721,519,0060987529,4
106793,1204,044016205X,5
232201,7491,1840223014,3
169914,8763,0307129047,4
196620,8933,0425116840,4
151267,1117,0451187849,5
99525,9204,3630870341,4
251785,2157,1877988227,4
222949,11751,3442553040,3
75455,7996,0684174723,5
171278,459,0764120581,4
238510,2596,0451410904,5
166706,8761,1558743316,5
182832,857,0397312113,4
22008,1008,0345440137,5
260144,11815,0385483724,3
288011,237,0688177751,4
218961,2633,0440216540,4
227090,809,0345375521,4
291043,1902,0192800493,3
67080,2296,0312274920,4
95772,3106,0345305736,3
152443,543,0843941995,3
78768,718,0521474477,5
247852,3239,9626340762,4
300900,2284,0141180633,4
152699,525,0399237208,3
138485,11486,013234873X,5
65980,5810,0399137378,3
109411,5188,0871242036,4
268877,2420,1885061935,5
289993,2030,3596129389,2
192318,2188,0312875681,5
294914,3655,0446364800,4
83871,85,0446364150,5
258567,8,043936213X,5
201733,209,0440224675,5
35639,2667,0553275852,4
129375,1343,0812532619,4
75187,2238,0140282777,4
273289,959,0812571991,4
106722,4476,0385484518,5
132884,8,0679756868,4
244346,8,0671880314,4
294224,9281,0821775863,3
198134,7245,067153632X,4
152833,3076,0800714784,3
219159,1135,0195283562,5
241764,986,0375504907,5
210061,420,0743456203,4
60171,634,0345369947,4
299953,194,0861639243,4
300342,9192,0380786443,3
266747,3270,0571147178,4
143517,2508,3806822875,4
173305,2858,0394758277,3
104621,3085,0451158636,5
295047,5673,0446600962,4
270050,129,0440240751,3
51449,9264,0195407997,5
255337,2293,0451205480,4
49095,1795,0307215865,5
230079,2988,038529929X,5
19491,6727,0874770351,5
148492,6197,0440213991,3
216538,9535,0446667900,3
246641,1383,0452276640,3
135887,1274,0670879606,4
278891,11603,0440226236,2
164472,3571,0670030961,3
158317,2594,0345422317,4
240139,8,8466300554,3
23650,5028,0140131612,5
393,354,0440235154,4
171828,453,039923392X,3
243968,1471,0316358312,5
121974,8,074346978X,5
33122,3517,0836210409,4
229237,8396,0380977427,5
235038,1043,0804101493,3
148465,10858,0451184726,5
263644,2010,0892965681,5
83832,643,0345282892,4
277792,393,0553273213,5
156144,672,0380600129,5
208358,363,0446516538,1
287526,12052,0679882561,5
254180,594,0375727345,4
245431,5133,0553580957,5
201607,1634,2020591944,4
66362,797,0060393785,5
128017,4491,0895656930,3
114381,2788,0876856563,5
51581,2851,0374303665,5
8145,2701,0553342533,3
133517,3974,1558743669,5
152331,12509,0842329250,4
131213,11296,0425173631,4
193121,640,0821767070,5
235713,75,0345463269,5
157032,2539,0141301120,3
147321,2822,0451527097,4
21391,547,0553212583,2
40525,459,0747501866,4
193997,7262,0316284955,5
222399,1872,0767902513,4
108542,3241,3257227000,5
106234,2090,0446610542,4
96019,781,0600589935,4
152185,453,1558744150,4
275569,3702,0345370775,4
59500,8270,0671003755,3
75592,210,0373791070,3
280658,356,0373270747,2
140623,2502,0140309578,4
242838,5183,0887393187,4
143011,12545,0373243286,3
64290,1106,0345422392,4
112517,11055,0312981260,3
92331,3358,0440217563,4
249117,38,051511331X,3
102975,10560,0943972353,4
225683,4338,0446519537,4
234861,3198,0708964532,3
145939,276,0385484518,4
56872,6847,0446527017,4
19628,292,0821729764,3
170915,1295,0425173631,4
20416,289,0446358576,4
266792,10384,0385420161,5
68341,2338,0380017458,4
128107,699,1575668246,5
54995,121,0062508865,4
97633,1886,1401300316,5
152941,212,1556342616,5
146287,518,0671738275,3
139478,4215,0812564618,3
259386,393,0887430023,3
161627,2652,0451410238,4
205047,3129,055357230X,4
27622,6496,0862782562,5
112066,75,0786240776,4
45414,10119,0446802204,5
148845,7293,0451131312,3
260153,2430,0345311485,4
48367,10331,0446608890,4
291269,5938,0395544092,4
125691,993,0553576089,5
125824,5450,0375507523,4
82612,2893,1551660717,3
52863,8989,0553109588,4
75571,8,0380803941,4
301855,10577,055326611X,5
179795,4948,0373119526,4
152136,8,0140862919,4
300169,4363,0500276293,5
136618,1374,0836218817,4
264295,1954,0395353009,5
251054,5401,0449214427,5
19598,761,0060977493,4
289369,1119,1551666855,3
12645,5598,0689841140,5
171902,82,1551664968,5
117553,7759,0425117758,4
224604,1702,0345435168,4
47394,977,8401328985,5
2030,1517,155661036X,4
289902,7987,0875969941,4
171809,3348,0380795566,5
242810,1194,0373240376,3
293602,553,0373117019,2
25173,3720,0345319672,4
173088,1295,0316120049,4
132929,9796,3791513117,4
131733,3030,0380977516,3
273269,1299,0486270734,4
271670,8603,0471402273,3
199424,3681,0886775426,4
55774,943,0446607657,5
155814,12001,0440109930,4
281987,277,0425092178,5
212448,4358,0553379267,5
72456,1235,0345413350,5
296368,2181,0375727345,3
210047,1016,0801512492,3
177177,3624,0446605239,4
301226,6288,0060652896,4
176870,4839,0684855380,4
184283,650,0669208868,3
415,374,044166251X,3
244627,202,0393008312,5
279791,5999,0207183554,4
18384,453,0500277591,3
122764,1613,0515116246,4
167720,3236,034538475X,5
67747,374,0440209862,3
49343,1171,0767900383,2
196864,3522,0670864013,5
104539,11478,0345387651,4
32125,8445,0517035839,5
86327,5266,0375726403,5
53412,1250,0942627571,5
113095,7467,155166738X,5
280751,975,0688035744,5
272285,8,0671417118,3
143162,654,0060501332,5
54395,9572,0451190572,5
43828,222,0812502469,5
123145,631,0515103802,5
22265,259,0345384369,3
54462,8818,0385722435,5
65686,4680,0679742263,5
217781,13,0439425220,5
273993,94,0785727442,4
71302,1581,0670821969,5
204813,3559,044661257X,4
161175,397,0449221512,5
98957,4413,202025462X,4
27172,2775,055356773X,3
69630,1239,0316358452,5
987,821,0140168354,5
118665,5356,0446671002,5
34194,9126,157145697X,4
9960,2459,0380780232,5
241382,2817,0373484003,4
287550,4668,0452255171,5
169970,2283,0590428837,4
224029,12103,0380809389,5
267681,936,0385336314,5
287631,1021,0312168675,5
112745,8890,0671027441,5
109848,45,0671024914,4
249253,7606,0375410945,5
236079,4988,0440133688,4
3672,734,8408012312,3
61587,6495,2020581167,4
182544,5792,0440221471,2
30697,284,0671014919,2
70096,2117,0345253434,5
130371,12568,0749712678,5
219673,2263,0671701231,5
247993,1427,0670868361,5
96556,5125,089480829X,5
298163,9967,0671026305,4
87274,2025,0316666343,4
215308,91,0375759077,3
271281,4616,0552998486,5
243778,11880,1853260207,5
120488,9290,0399131949,4
126700,8394,0888947216,5
176031,11084,1551667495,3
227961,10432,0881845973,5
288103,2387,0006485200,4
90459,487,1551666103,3
54003,481,0140033025,4
139333,912,0590470884,4
247900,422,0747401659,3
85183,2323,0373250495,4
282776,1284,0571135390,5
108654,3589,0812522958,3
109749,8413,1562477587,3
293494,65,0446364800,4
284264,564,0689844077,5
275250,2702,0345373510,5
217654,6983,1551668726,2
272441,662,0449002632,4
49136,5562,155936209X,5
135189,5720,0874778417,5
224878,4519,0451402391,5
55694,8296,0743411331,4
27214,49,0380796104,5
103578,1161,0440224675,5
11950,5407,0441007023,5
234944,8135,0449218473,4
226339,300,0451160525,5
133880,2989,0704381176,4
73672,222,8440673590,3
263462,6804,0373227027,4
155362,6675,0345333853,4
31556,2685,0836218353,5
141411,82,084238118X,4
258330,2502,0449208346,5
193993,825,0449214710,4
224081,1045,0340253398,3
285710,9780,0060930535,1
283194,88,074320400X,3
72252,5431,1841952931,4
64834,5262,0399144463,4
150774,6803,0394577124,3
208985,1638,0552100447,4
187187,3340,0440217164,2
294685,4917,0451191706,3
250303,7992,0446611638,4
75829,1271,0449232263,5
202714,616,0140262032,4
220833,4090,0886771625,4
195017,2745,0515111279,4
233869,2374,0064471047,4
222027,499,1570670919,3
236363,120,0876855575,5
16419,631,0671707175,5
152543,5521,0671722131,3
81179,3245,3442429552,3
244983,91,0375759654,3
284528,4880,0060008865,4
46366,609,0446522384,4
273902,2751,0671661892,5
16731,8,9974643058,4
135688,5187,0803253710,4
192398,1171,1565075315,3
166341,1511,0553280368,4
198473,3713,3423094222,4
15312,453,1550374842,3
244129,11248,0884963411,4
146375,6634,0843948299,3
78177,5675,0140481400,3
147473,8,0812507452,5
11078,786,0312978383,4
26784,2765,0345439104,4
111245,536,0671519816,4
183291,202,0393900061,5
7924,3812,0060090367,3
212639,392,0864425295,4
276536,1023,0393041123,4
157665,2789,0064400204,5
91501,9947,0553560271,3
297773,334,0452284449,4
204898,5108,0425135772,4
120489,7344,0689800843,5
108226,948,0811833615,4
167568,4374,000649840X,5
197895,11093,0786861347,4
212611,2450,0738202282,5
28258,903,0330310402,4
258075,5320,0590429906,5
136104,1429,0802132758,4
12276,8,0440226430,4
245209,9389,1582432317,4
203060,5478,0671799312,3
20450,683,0440227704,5
172984,6086,0971880107,1
66685,6766,0156837501,5
71247,3405,0832903922,5
79863,1921,0312306326,4
109489,1067,037361375X,5
156856,1250,0312995423,5
301958,562,0805005218,4
254504,5856,0312266065,4
288896,8098,0060097477,3
165836,4870,0553288660,1
125764,276,0375719180,3
243577,4381,3492233635,4
70692,2946,0881500208,3
226118,6784,8420726338,3
40684,9302,0439136369,5
13284,5761,0671741020,2
130602,594,0393317439,5
107184,549,0285636464,4
83213,1411,0553287346,4
36720,6138,0380002930,5
102010,884,087358564X,5
194663,781,0761539948,4
185654,2562,0671001132,5
268859,11247,0449907155,4
139774,4339,1892588102,5
163006,968,0849929830,5
202582,402,0029081009,4
185759,3964,0451202511,4
292102,1,0060929375,4
131510,12248,0671701215,4
196557,120,0375404538,5
192907,1338,0553213180,5
55496,10763,0029023807,5
122594,12015,0060159081,5
19608,7077,0425180964,3
106670,2988,0553572776,2
84085,1637,0590438212,5
107429,1088,0345387651,4
237265,7306,0399144315,5
37459,75,0385336276,4
220471,2187,0375814612,5
83200,1282,0345369335,4
126507,3420,0958770859,3
232026,7224,0451455533,3
275353,9931,0393323048,5
54297,3111,0553582763,3
83630,5134,0553213148,5
147258,1113,0345366212,4
232013,656,0753804921,5
46687,820,0814735266,2
31652,2041,1563972026,5
154665,3019,045120767X,4
18172,1401,0446610801,3
209009,6932,0671729454,4
239763,1594,038078212X,1
79406,1914,0553299352,4
155502,2356,0920576451,3
193694,11447,0553296124,5
118070,481,2266023039,3
47723,962,042519485X,4
173000,9733,0061032425,5
294670,1763,0451209907,5
64560,829,0440986591,5
229811,2952,0836278690,4
239582,75,0743431375,5
29825,2774,0531112810,5
40799,1421,0064410129,5
161433,8,8423333140,3
36766,9386,0553269305,4
196631,11226,0345427637,4
61782,7045,0746025521,5
146676,3752,0451522273,3
127919,8,0380800268,3
137009,1779,0385233132,5
129465,3454,2070417050,4
207978,11963,0140432493,5
290196,4242,0061083372,5
265991,298,0684810484,4
15175,505,0446600733,4
213688,3698,0345341678,5
239875,8102,0060083298,4
67040,141,0030000920,3
210284,2524,3453098943,3
11982,5415,0446524077,3
90974,2202,0380708353,5
237794,9238,0439424690,5
4373,1438,0553473077,3
237415,11000,1931412197,3
24234,1033,2266107372,4
268312,3058,1880656124,3
176144,75,0345447182,5
237081,7062,0590972138,4
39098,344,0440222656,5
45025,9065,0919754163,4
247572,1411,2253139459,4
80723,11821,0679457313,4
124052,642,0060175966,5
43743,9484,0553265954,5
212349,2122,0345397819,4
77365,2053,0064407675,4
165378,6917,0141308206,5
252371,2113,8478884955,4
69493,305,0786881402,4
134692,1285,0679781498,5
238847,1735,0312854277,1
192727,4870,0140120904,3
211168,78,0786002611,1
246025,9112,1880985101,4
21108,4856,0874869870,4
272038,3779,0380599317,5
51175,1900,226600378X,5
33050,6446,1572433906,4
104015,6446,1881394077,4
14051,273,0553213172,5
129133,4417,006091565X,3
42593,4438,0061083879,4
273847,6717,341720304X,4
115739,6830,0060988096,3
174980,3955,0805031308,2
22547,7581,0140234438,4
139413,62,0373835035,2
236546,2859,051509465X,5
120864,1184,0553582364,4
177987,12540,0060955775,4
191579,2729,0345457641,1
10100,8,0373036841,3
241563,983,0380703378,4
240408,3741,0743222253,4
239410,7579,0345440064,4
203560,7259,0571206484,5
283459,1239,0174435746,5
123626,9187,0515127132,4
195474,777,0671663941,3
243174,1217,0452282152,5
37049,3635,0590445952,3
145446,1343,0380708213,5
6161,564,0716613921,3
237846,3795,0373834365,4
163315,8,3150083575,4
215653,1252,0553250221,4
111874,5997,038542017X,5
29376,2562,0312923139,5
205063,10039,0671024728,3
43054,9955,0446364762,2
261846,6671,0875965911,4
106874,9388,210003202X,4
138651,384,0385314280,5
28698,1451,0823073319,5
261682,6117,0689831390,4
174754,91,0553472453,3
59972,4680,014219607X,3
68350,2112,0874843383,3
193263,8,0446673560,5
53432,4575,0802775624,4
199770,3017,3404202503,3
200079,3837,0684863588,4
100204,8989,044022165X,5
218395,1014,0425178951,4
199325,8,0446603775,2
155476,4621,0060534052,5
14241,5998,0440234743,5
290216,554,0743411358,5
271778,3269,0373226888,3
1185,964,0553295772,4
423,382,0140024336,5
108126,1627,0316597058,4
206044,1,0684826801,5
224868,1563,0312660472,2
226399,75,0758201524,3
160152,6980,155166674X,3
53881,94,0671003755,4
61378,3184,0374525102,4
209235,6753,0590660543,4
62308,2524,3426007932,5
187856,8581,0373520360,3
100927,184,0448095300,5
231051,637,0941263711,5
12091,1845,0345350499,5
187261,3444,0030632536,4
295841,444,0590629794,3
224281,250,0060934972,4
218421,8,0684822822,5
54371,3539,0894805770,4
187906,630,0805072772,5
274010,8,1551666650,2
147009,6226,0345435192,4
155409,212,1879194732,3
11027,1242,1551666804,5
79206,141,0553295918,4
59712,1221,0553122061,3
32790,8973,2253153982,4
12508,4821,0156907380,2
81896,292,0373709188,5
63760,5454,034537682X,3
159417,619,0486426890,4
20584,2825,0758204345,4
129500,1298,1576733564,3
293773,858,0886776988,4
284217,31,0877016224,3
295141,304,0806509333,4
62784,1012,0816021368,4
215370,2615,0553212451,5
255434,718,0231075057,5
64080,3462,074325547X,5
31100,3672,0064440532,3
226197,18,0394582357,4
98098,4730,0140585982,5
78952,1210,0440213991,3
252626,9180,0316910333,4
36946,2117,0345278313,4
13680,2783,0671679449,5
74643,6038,0380803097,5
245667,12781,0887307396,5
161095,1631,0140077421,3
192261,75,0373691688,4
90124,75,0553803875,5
265674,6691,0380732149,3
28529,1329,1864503769,4
233367,3423,0525945679,4
58168,1571,0316284955,5
79556,26,0671695142,4
120534,1221,0425147622,3
173325,7598,0553377868,4
252723,6433,0425110923,4
224443,300,0933635524,4
78093,7676,3492045170,5
245586,4749,3822890456,5
209545,781,1555601863,5
157017,893,0312205481,5
221731,816,0425183181,5
290518,1308,0373790198,3
261837,12606,0671707639,3
47487,11,0688031188,5
93912,4764,0782129447,4
12275,5496,0061059838,5
108099,829,0307118932,2
149719,984,0345452569,4
246244,7233,0373765290,5
91713,2082,0887307884,3
59912,884,0449203794,4
30263,8200,0140250948,4
143262,8,1583224890,4
14901,428,0440241073,4
82076,2181,0743418174,3
149839,1101,0373764375,4
41651,9825,0440205573,3
129860,6938,0449124223,3
173258,4121,0850317940,4
140108,2461,0380732238,4
181441,3562,0440972922,3
253719,120,0800871863,5
11761,1795,0786011661,4
207413,75,0373802110,5
93826,351,1854877151,5
179423,797,0590509659,3
145461,1890,0440200040,4
176377,463,0345391543,3
124482,1724,0439404371,5
254472,193,0380762587,4
23646,1441,0440224675,4
103676,68,0872169332,4
37240,5458,0425098605,5
16828,6569,0373263856,2
8517,615,0679744398,5
138298,2637,0449221482,5
9782,3347,0452265169,5
269332,946,0679751521,4
285046,8,0192815148,2
207165,349,2253172162,4
121206,962,0445205377,5
239375,425,0786868058,3
104322,4071,0062701908,5
211229,850,0842329242,5
139481,3689,0552547573,5
80930,3387,0892966777,3
25406,3689,0932870791,4
181478,75,0312262469,5
30050,425,0060922532,3
285383,2502,0671793489,4
234145,481,0140622683,3
214005,1076,0684843102,4
54368,2123,0091801338,4
18079,75,1890862150,5
300860,693,0061053538,5
286153,5148,0553560468,5
119486,3610,0743453247,3
117372,812,0385308248,4
74378,1304,0385324081,4
216129,10880,0553100130,4
177266,3766,0375724834,5
151446,3907,0767905202,4
55743,8,0553583360,4
274577,4751,0743224574,3
87879,12029,0399140093,4
267706,11306,0451166256,4
132993,75,0060002050,4
236225,7890,1573229571,3
240272,8,0060179791,5
165075,1143,0773733191,3
98160,5573,0947889507,4
167158,1337,0316096199,5
145903,2,0345421248,4
283287,2713,0743206061,5
250094,18,0345350723,4
174751,7146,0849976162,5
209126,202,0811212475,5
214661,3106,0812569229,3
211458,2073,1874508003,4
43947,796,0060513640,5
167653,946,0786863986,5
186867,5600,0449223604,3
226235,3701,1575660180,4
184896,27,0812564375,5
209703,3676,0140276904,3
246994,1736,0345352661,3
117515,3888,0671880160,3
86526,10872,042510107X,5
182143,8555,0004720148,4
260925,1030,0786866845,5
72274,15,0373226373,1
80208,17,0836218620,5
151866,6174,0375403701,4
254910,6109,0671793551,4
254802,3766,0140178724,5
162453,11311,0553575104,4
218104,75,0373790635,4
41206,402,1572460792,5
235861,7902,1853260533,4
27978,8387,0679783571,4
84654,3305,0553278215,4
179507,75,0440235200,5
12895,2515,1870083407,3
11401,82,0528816012,5
221704,4323,0140254544,5
199346,48,3551551693,5
113197,1008,031226772X,5
49773,1199,0345364279,3
133659,2141,0764227270,3
27173,778,0425104338,5
204362,12739,3499133709,3
31393,3437,0060934425,3
71505,630,0671633058,4
59104,5840,0312964293,4
73673,579,3596144434,4
253502,2250,1558745017,5
164123,12240,0836218515,5
271092,636,0312978332,3
147237,459,0563383232,4
229818,5196,0802140149,4
39435,535,014034893X,5
104180,1952,0743436806,4
53565,650,0671524313,5
284393,8,0307302997,5
136041,1135,089693151X,4
269385,453,0060801115,4
160539,15,0684832178,3
236518,82,0688056156,5
60259,11056,0425187055,3
11275,5243,006050918X,2
283532,8,0802132952,1
42283,7868,0345467493,5
9689,212,0880013753,4
169115,1839,0446360856,5
236072,2158,0440206154,5
168601,202,0140441212,5
84290,6034,0553279718,4
69952,7373,0684872153,5
236946,5853,3499156938,4
251245,12761,0553124803,4
38510,5083,0515132268,4
227204,3712,0843951567,4
91798,75,0312983131,5
24281,2537,0590457217,4
41665,155,0345307313,5
221523,75,0553801279,5
773,664,0679432477,4
196697,946,0440422256,5
260991,9215,0380750996,3
290682,3262,0771597258,4
26604,8113,031219546X,4
113824,1586,059048589X,3
24293,1047,0590674099,4
258859,292,0373707878,5
36207,9331,0060508302,5
84837,5093,0446605484,5
228092,1940,1593080344,5
205789,9629,0747200165,4
76086,3499,0140236333,5
27823,971,0062511173,4
71106,497,0553370928,5
133862,2729,1573229326,5
134470,9670,8475960650,3
12961,191,088001301X,5
33689,289,1551669382,5
201695,75,1880284707,5
256433,9251,0671685635,4
230325,1128,158663609X,4
111055,2113,8401496772,4
52238,397,0446403830,5
287061,2466,0142001740,5
265029,971,0395765315,4
226674,675,0451204301,4
132872,1184,006447111x,4
43414,3688,0440222656,4
55820,5839,3453124499,5
20929,7315,0786930128,4
49148,7765,3423126531,3
126461,2845,0440224624,4
76319,9090,3791530372,5
285339,1208,0552083895,5
172264,1256,0878573992,4
150232,6857,0517082381,4
134417,1411,0140620869,5
139759,996,0765347539,4
96257,430,0671027360,5
130991,3086,042517736X,3
274386,1267,0743476867,5
249529,964,0590440136,1
247018,6886,045120915X,4
177347,2059,0312977026,4
149446,2086,0671016652,2
57663,120,0679728880,5
161418,3695,0142000868,4
54211,8,3404615093,2
294269,2974,006092988X,5
118114,1323,0679762108,4
217358,12035,0553275542,3
221074,2987,0670877697,5
222480,3308,9625932232,5
216666,1586,1559029897,3
176646,777,0060938455,5
289266,7386,1843531089,5
121055,1376,0385315236,5
281718,2025,0345459202,4
58688,1067,0373291191,4
244341,718,0393950093,5
267157,11357,0671042858,4
80341,1812,006101351X,4
36252,4374,0571168361,4
123289,212,0786928549,4
181328,3089,0671038184,4
238235,3760,0071135642,5
228779,1510,1583141138,4
155368,1735,0375705198,4
135682,7301,0821218484,5
247136,1307,0425162788,5
208227,12233,0515131229,4
53717,5087,0670876267,3
26255,637,0399146377,5
115655,8275,0373835272,4
263444,459,0375420576,5
43725,640,0821744569,3
83661,75,0316170771,4
26344,8168,0619016256,3
165613,3323,0967063108,4
161429,951,0679745580,4
69073,2267,0330232932,3
80812,8,0440213525,3
123488,4365,0312873115,5
233265,8,0061091669,5
131496,4366,1551664836,4
208269,2715,0671741039,5
102980,4147,0060930071,4
129499,8,0517410605,3
76432,5669,0425098087,5
25632,1140,0440211727,3
234753,629,0515128546,3
249659,1733,0441003435,5
176869,7606,0394519124,2
151621,7016,0375502025,4
73413,737,0060930535,4
167213,2881,0590227157,5
135608,3603,189979137X,5
42113,2292,0883650215,3
2956,2060,0671003755,4
199273,3104,1400033543,5
125871,1460,0345361792,5
243031,524,0394805755,5
285568,704,0446611808,4
97678,243,0553267159,5
78457,5842,0440490995,4
72958,2048,0671744062,4
45270,2627,0441783589,5
216036,2422,1573229326,4
192273,1421,0590440845,3
151006,11713,8488793367,5
216104,6925,0811828492,4
202156,2008,0061000043,5
95672,12188,0440235502,5
43345,8,006109272X,5
14435,4798,0340857382,3
291926,1608,0060184973,4
123618,447,0679463070,5
92007,5332,0440235596,5
13052,5706,0385490445,4
116480,73,0425129616,3
279730,790,0061008273,4
64161,9954,0553565370,3
72609,5964,0553272535,5
84046,5877,055327449X,5
173250,1443,0743418581,4
7301,931,1567181767,4
20680,1264,0312979886,5
32636,1890,0312966393,5
130429,6019,345316279X,5
188406,146,0804106304,5
18089,704,0345413903,4
120515,7106,0385472943,4
51479,5164,0375505555,4
287842,4343,051770739X,3
24463,1970,0394851323,4
52282,443,0425107469,4
88321,3717,8477204055,4
271994,8,3257215444,4
77957,1073,052594527X,4
6580,1445,0449221504,4
278177,2429,0380762587,4
5554,2229,0684853507,5
47306,6763,0425104346,4
254656,902,1843170051,5
174069,7770,0385265565,4
284832,6962,0375504613,4
117537,1474,0030602971,4
120308,68,0670815926,5
190432,2291,0743436210,4
180674,5653,0441002935,5
152880,1272,0804111359,5
133042,7721,0452282152,4
90088,389,0515090174,4
5805,3374,2760405451,3
9501,1464,0345381017,5
102905,1572,8420634204,4
12697,5614,3815723728,4
273557,204,1559360984,5
236970,8118,1555972403,5
257792,1845,0312515049,3
94968,1271,0440219566,5
103929,8605,0446606960,4
172669,5818,0553210351,4
169119,27,0446607177,5
156632,946,0964595702,5
127206,2465,1551667592,5
21581,6315,039921741X,3
222971,1935,0307105067,5
65947,444,0373222440,3
220163,3380,0515093025,3
162774,7077,042510107X,3
270622,10160,0395285887,4
173110,829,0440932599,5
84891,8784,0439372046,5
213559,742,B00009NDAN,5
114753,7466,967610499X,4
94381,781,0312924585,4
242173,2817,0684857820,5
212950,9324,0312979479,4
294506,1239,0394886275,4
192152,10700,0816730377,3
49702,10426,354836408X,3
28963,8,0671853686,4
154444,4810,0451148339,4
271647,6190,0425136280,4
44463,6672,0836221192,5
206253,3794,0679416730,4
